producto_id,nombre,categoria,precio,stock,mes_relevante
08797ca0-4647-487c-8e2f-5fb58f39517f,Smartphone Non,Electrónicos,183.996,655,12
6475c09c-3445-444e-83bf-6341db0c1d0b,Cocina Ducimus,Hogar,189.94,216,2
83e9686d-1fa5-4f40-83f1-32c9309ece35,Cocina Inventore,Hogar,324.27,665,6
bcf35593-9263-4d44-8e84-9595681fd8a4,Sofá Natus,Hogar,325.62,218,9
a4014115-dd8f-4a2b-a6db-21cfd32bad97,Tablet Itaque,Electrónicos,56.48,794,1
48d4ce97-b676-496b-a710-0ac0bcebbfb4,Pantalón Modi,Ropa,127.88,722,8
69876d30-0e48-47a6-a2ce-1ed7b3ceb13f,Lámpara Vero,Hogar,383.304,709,12
f0b2c707-dddb-49b7-9e7c-31d8a519a7eb,Smartphone Eos,Electrónicos,177.54,833,3
902b4993-622a-4d55-b899-bcf0fc9dfc4a,Laptop Vitae,Electrónicos,169.28,869,7
37579278-832a-4102-86ca-a2680afbbe99,Smartphone Recusandae,Electrónicos,81.51,143,9
5cb46ad6-9ae6-4eef-8d24-a2c149bf39b9,Smartphone Ipsum,Electrónicos,54.57,72,5
48e7ffd9-97ed-4bb2-adec-15438ad98dbc,Laptop Harum,Electrónicos,277.31,61,3
7fcef67a-bec4-4927-928c-d5508da15f36,Tablet Similique,Electrónicos,330.984,627,12
dac78f99-22e1-4fa0-bf44-3cec954aa22d,Lámpara Optio,Hogar,373.48,857,7
cb678fd0-62b1-4c34-978b-7e28c261e8d4,Tablet Vel,Electrónicos,16.71,449,8
04079547-4e26-4570-870d-85f65d76ee8f,Cocina Maxime,Hogar,27.25,882,7
9d7a9cc6-31c0-4794-a26a-3df7d1834acc,Zapatos Repellat,Ropa,151.84,228,10
0785bf39-e7e4-4106-91ce-c0a2e9866e0b,Lámpara Fuga,HOGAR,203.09,-20,6
4e9a4884-c0fe-46ed-aa61-5d07fe4b1a73,Cocina Fugit,Hogar,149.49,325,10
40d3a6e2-32c6-4ec5-b3fa-9b3ece5d872a,Tablet Omnis,ELECTRÓNICOS,525.9839999999999,-3,12
62261771-b502-460b-8db0-e38ce4bc336f,Pantalón Eum,Ropa,264.56,562,3
941b144e-15ba-4f92-bd0a-261570919f3d,Pantalón Repudiandae,Ropa,73.52,210,1
af48d8af-6f58-4f40-b066-0e56ab773256,Camiseta Aperiam,Ropa,346.02,924,8
f085dee1-82f7-487c-b773-f1afcfbd0115,Cocina Animi,Hogar,233.77,538,11
2dbe47b8-7750-40b5-8a7a-b97b76c20bae,Pantalón Magnam,Ropa,211.98,263,4
fa49f0bd-5978-41de-b471-ee311c43fa36,Smartphone Rerum,Electrónicos,112.54,817,11
1143e6e5-c9c1-4da9-abe0-ac97b4162997,Pantalón Quisquam,Ropa,82.15,311,5
0e2a062f-8fdc-43fc-83a8-7ad3f8d262ed,Sofá Repudiandae,Hogar,130.09,384,10
5c93391e-aefb-40dc-88b7-4f8a4f5f2214,Smartphone Iste,Electrónicos,389.51,995,8
5399be30-1afc-4904-bdc8-3929b7f434db,Pantalón Cumque,Ropa,321.67,820,10
d0afc33c-31f0-4299-a89c-50949328671e,Sofá Nulla,Hogar,135.46,826,11
0af41a71-9d4e-4142-bc97-f6a3cfce711c,Cocina Dolore,HOGAR,201.64,-38,6
c1f4f1ec-ccdb-4800-8db2-ca3b9972b3a9,Pantalón Blanditiis,Ropa,12.47,582,8
2481dff4-8bcd-45d8-be96-4c99c5ad59f2,Laptop Aperiam,Electrónicos,197.05,368,3
8d24486a-fc46-420a-8de4-2b9be107fc94,Pantalón Nihil,Ropa,321.96,378,6
ce2ac3c0-96df-46b9-9e2f-633c0cc87730,Pantalón Dicta,Ropa,154.6,285,9
6302adcf-1a54-4d8d-b7c0-4301af3d3079,Sofá Praesentium,Hogar,385.41,328,7
593d3d5d-c711-4178-af3c-fcebeb860d36,Camiseta Facere,Ropa,245.06,624,4
0cc5b23e-cca8-4e56-a335-250019a3f040,Tablet Soluta,Electrónicos,336.71,548,11
88792424-672a-46d2-9038-7aaf40bd2505,Zapatos Iure,Ropa,385.43,536,2
a75ba136-9a10-46a4-a9bd-60c870395b8b,Smartphone Ullam,Electrónicos,284.65,625,5
1e6b7790-b0fa-4807-940e-db5c2a44dc84,Laptop Molestiae,Electrónicos,41.18,757,1
ddb1226f-8675-43d8-a589-86e36f7c0f55,Sofá Facere,Hogar,147.47,762,9
425423b8-3c81-4a7e-b8ef-36646d4ab96d,Zapatos Quas,Ropa,329.66,151,5
ee7b9797-42c6-4025-b7e0-15f2a9e77433,Lámpara Saepe,Hogar,211.67,773,3
4e092879-a6cd-4735-9863-39aff4433f9e,Tablet Numquam,Electrónicos,70.62,502,2
18e77a14-eb74-4d05-9612-c3bd43bbd088,Tablet Ut,Electrónicos,84.71,365,3
857626bd-0d70-4c67-8e97-9ca3f096c586,Lámpara Blanditiis,Hogar,129.77,735,5
758fbaae-1fad-4b69-8635-83cb7d090a22,Sofá Recusandae,Hogar,270.17,668,7
2c61ff5f-3a36-4ae8-b2a5-2a9dbb498f4c,Zapatos Sunt,Ropa,418.08,900,2
5fa9dfda-317f-4f92-815a-b246d48bea9a,Pantalón Aut,Ropa,121.87,134,11
8013b9b5-b831-43e1-a956-1bf55b13e39f,Sofá Ipsam,Hogar,361.94,665,3
794c9cc6-6a22-4378-9aed-3cc4f3e1ed15,Tablet Iste,Electrónicos,327.79,846,3
c9bcaea7-48ff-47da-b1f0-f1ec46ac6bc5,Cocina Nemo,Hogar,448.23,533,2
662aa9ee-7152-4a05-9117-90bd582770e9,Tablet Cupiditate,Electrónicos,177.78,860,1
5e10c530-9eb1-4cee-bc30-320a6df09a09,Tablet Quod,Electrónicos,237.74,661,5
0c0b1fdd-1d06-4723-9e8d-828ef264cc0c,Laptop Repellat,Electrónicos,408.2,829,2
31237ef4-4724-4556-a295-2d2e5f4d7508,Tablet Incidunt,Electrónicos,26.24,804,5
8b2711e8-bec8-4df3-86d1-423d6c0b0976,Sofá Veniam,Hogar,355.81,780,11
db3c96e4-2db5-474e-b15c-36ba27be2f82,Tablet Nostrum,Electrónicos,185.03,824,10
ea89725a-ec06-49f1-b5d7-3560dfe16369,Smartphone Odit,Electrónicos,254.73,227,2
07dd3fb8-08ce-442a-aaa9-09c44c4035c9,Smartphone Enim,Electrónicos,116.37,440,6
e0c3c63d-27e6-40af-a964-f1ce22607a35,Tablet Doloremque,Electrónicos,250.08,245,11
a0a47d2f-5d09-4ef3-a709-dd7e8fe9aa6a,Sofá Quibusdam,Hogar,348.78,673,11
d2bca4d4-8be0-41fb-94ee-fb8c9f9a486c,Tablet Minima,Electrónicos,176.63,261,6
e0d812d4-5eaa-4017-93bd-88a961f29ee9,Smartphone Occaecati,Electrónicos,466.08,270,9
4285e769-8a1b-482e-af9a-85a99ca955b2,Sofá Possimus,Hogar,420.97,261,5
a7ad0dba-b9b5-4f0b-b6b7-91b1768c0b2b,Zapatos Odit,Ropa,419.02,455,8
3cddd5f5-ad71-485e-a851-70e378697a36,Smartphone Quis,Electrónicos,436.29,643,6
34e1eed9-6a8b-4c71-b635-2557ad4ddb04,Cocina Modi,Hogar,133.66,40,8
dc2cdda2-d704-4c95-9edb-e047cd3eb725,Cocina Eveniet,Hogar,48.72,952,10
577c9ec1-48ca-4b14-aa5d-b61d14cbf65c,Sofá Mollitia,Hogar,153.63,866,6
2e97b2dd-aaea-46ae-bff0-c1dbf9051a8a,Laptop Velit,Electrónicos,294.98,291,3
389f38d6-6c8e-43f6-829a-027e7ec69156,Tablet Enim,Electrónicos,429.39,423,1
1d8b50b1-6e13-41c9-9d28-0c100716ccc3,Tablet Modi,Electrónicos,211.82,725,9
c1c5d73e-81f0-4849-b482-fbe507127e6a,Cocina Sapiente,Hogar,281.11,231,4
546e4d41-0f3c-41fd-a1e8-f54e8405e838,Lámpara Corporis,Hogar,38.616,337,12
77cc7d24-a8d0-44d9-9869-84e51f065659,Tablet Magnam,Electrónicos,418.81,8,3
e5b3a87e-b18e-48a4-94dd-5dde8daf49e9,Pantalón Rerum,Ropa,51.88,431,4
6c3828a9-aee0-4bb3-8e07-83ed92dc0402,Camiseta Quaerat,Ropa,228.28,138,11
b1637df8-80db-49e6-bf8b-bd97dade62cb,Cocina Quae,Hogar,231.15,691,8
940d6522-121e-405d-b57a-3ba78e625d93,Pantalón Repudiandae,Ropa,464.47,372,7
6d101e75-a0ec-4ed7-a10f-0e24ed4ee650,Pantalón Dolorum,Ropa,302.22,830,2
2d3fb028-bbe2-47ef-8ed5-a029db4b3fad,Tablet Delectus,Electrónicos,195.01,875,11
cf11a9ac-cd42-47bf-ab60-b47099c8f188,Laptop Sequi,Electrónicos,187.164,611,12
180b0a38-c0ae-4d75-b07a-85bf312fe4e8,Camiseta Quaerat,Ropa,326.99,377,5
51e5c2cd-a909-4695-b9c4-263442057192,Camiseta Optio,Ropa,17.62,961,8
3f83656a-39ae-4fcc-a237-1dd1b6c6df38,Smartphone Ex,Electrónicos,176.34,117,6
5cef3d83-b68f-4f97-9d37-78b0fd22ce0a,Pantalón Doloribus,Ropa,190.02,535,3
6dda68cd-03b3-4797-94e0-d54046baca51,Sofá Alias,Hogar,364.58,164,4
4a7f06d3-23eb-46fd-aa7f-5b041dd09826,Laptop Optio,Electrónicos,255.88,136,10
c9474a91-01af-4fb2-a1c7-1e094eea53d3,Camiseta Excepturi,Ropa,123.55,959,8
711bd135-df00-4b66-9a58-fd2cd32cc834,Smartphone Illum,Electrónicos,490.89,667,9
9c65ccca-0dd0-4809-ba5d-720e020828d7,Zapatos Quae,Ropa,474.77,377,11
4509c648-e7a4-4ae7-9226-842133d31136,Lámpara Blanditiis,Hogar,462.31,139,10
8e9c0952-a7c5-436d-9d15-30f0dae5949a,Camiseta Doloribus,Ropa,279.14,651,6
e307677f-f72b-4bd0-ab71-9d3c178b65a2,Smartphone Consequatur,ELECTRÓNICOS,14.81,-33,1
79e203f0-42a1-48f5-8197-16719257acfd,Camiseta Exercitationem,Ropa,229.54,294,9
e62788ff-771e-48bf-af60-fccd78775133,Tablet Voluptatibus,Electrónicos,355.45,520,10
e078ee26-1d1c-4e2b-8d0c-26a2635c23bb,Camiseta Tempore,Ropa,191.7,362,3
9c0d7c37-e749-4c89-a165-0ef4219bd1c2,Tablet Mollitia,Electrónicos,14.016,142,12
0dca8118-1012-48da-8235-c2d0b2faf12d,Cocina Repellat,Hogar,379.56,398,9
45e2683d-e969-4430-b26d-e2b4c81db40a,Cocina Debitis,Hogar,163.59,247,8
c0b3260c-ee04-4327-a39d-16814f91fce5,Camiseta Voluptates,Ropa,261.73,989,9
f7fa1443-ecd1-44da-b294-508a172e4653,Cocina Dolor,Hogar,108.21,271,5
83b9607e-144c-4431-bd64-a12392478945,Camiseta Fugiat,Ropa,475.84,651,11
b65eeb64-e92e-4b87-8dcc-e51ca1487019,Tablet Officia,Electrónicos,192.88,996,8
9513a921-e08d-42af-9ff7-a99b4fc786d4,Camiseta Dignissimos,Ropa,209.01,734,5
486035e3-3622-4429-926d-238119936f80,Tablet Laudantium,Electrónicos,123.528,409,12
1db1ed2d-c307-4059-ac99-c74ee8b0324b,Zapatos Commodi,Ropa,541.512,621,12
e9cb3006-8a3b-4b12-b22a-36d10370b228,Cocina Tempora,Hogar,142.63,256,9
bc375651-a7ac-448a-93c9-d06c5399c1a3,Laptop Corporis,Electrónicos,28.54,561,11
5c38619b-b5d7-44a9-93c6-891938c6de6a,Laptop Amet,ELECTRÓNICOS,150.62,-18,6
8f3e4e2a-a2b8-4223-ba4b-1f6b02eb442f,Pantalón Quam,Ropa,223.12,874,10
e45e7c59-ac76-404c-adec-e837a13f242f,Tablet Maiores,Electrónicos,23.53,727,5
9da28f8a-375a-4ce8-af39-6bd91f44b991,Cocina Facilis,Hogar,278.06,909,7
4d39ae29-7d44-4df7-99ab-ed3963c15e9b,Camiseta Quos,ROPA,215.38,-26,5
88a17935-9146-4295-b3af-ad83c5674bc6,Camiseta Tempora,Ropa,212.34,465,10
5c2f60a2-055f-4daa-a553-c57c903730a8,Laptop Aspernatur,Electrónicos,489.21,413,2
497ffe7a-aaa0-4f4a-affa-acfd4acd6e7b,Camiseta Dolor,Ropa,457.76,857,4
ab60e1e4-6f5c-43bc-920b-b7c776731191,Pantalón Debitis,Ropa,344.65,645,3
93e80dfc-8376-4285-987e-79085c3fdd15,Laptop Exercitationem,Electrónicos,126.23,909,9
940bac95-4468-4d9f-8cfc-5e6a22b17e33,Sofá Ea,Hogar,326.34,525,3
095ffdce-4856-4383-8401-511a882a2115,Zapatos Aliquam,Ropa,76.54,959,3
65ba62e2-0d58-4c27-9338-97697266e7d8,Tablet Omnis,Electrónicos,263.256,117,12
15d52702-71d7-4378-aca6-42c757945cc7,Zapatos Eaque,Ropa,302.95,99,8
fad7c50a-e0a4-41c4-b33f-8fedfef99c25,Tablet Saepe,Electrónicos,54.27,998,6
ea1d2572-1321-461a-b1b4-79396cc0fdd7,Camiseta Reiciendis,Ropa,135.89,893,4
c983b4aa-d146-4034-9190-e654753e2753,Cocina Odit,Hogar,234.31,640,8
31ea015d-b111-48b6-8fb4-b0296d6f6e68,Lámpara Officia,Hogar,380.48,386,9
08fb7dd6-8078-456f-bcbf-c96cf9a10a18,Cocina Libero,Hogar,44.43,473,9
f57686a9-c0bc-4d07-8e59-8f4ebb4fd197,Camiseta Eius,Ropa,129.24,728,11
e42b8413-26f9-4b62-9709-bf8d54c3edf9,Lámpara Omnis,Hogar,317.22,796,12
bf42fb93-6522-4168-9b80-88f2db9ba54a,Pantalón Velit,Ropa,43.34,317,8
2be17436-40b3-4b02-a0da-77b04680d33a,Sofá Dignissimos,Hogar,236.81,720,10
c7ca2691-326f-41aa-87ad-d8627115a10f,Pantalón Minus,Ropa,167.14,451,11
899c348e-9660-416f-a8ca-41d7d1b06825,Pantalón Aspernatur,Ropa,51.08,791,5
0a34fd37-4358-4dfe-98a6-d897731ba358,Zapatos Voluptatibus,Ropa,20.54,114,6
a978d7c1-20c5-48e9-b028-00a9b84e17cc,Camiseta Neque,Ropa,178.03,528,7
2a91a760-a725-4777-b2d0-bd66bfaa74ed,Smartphone Distinctio,Electrónicos,362.97,757,2
da1d93b0-c086-4c5e-bbce-34fbeb32db1c,Zapatos Corporis,Ropa,99.9,351,11
32ae7ecc-6fa7-451e-a7e4-45a3d6f31f98,Zapatos Explicabo,ROPA,492.22,-39,9
d0e23eeb-23a6-4fa5-998b-ccfa0120d487,Zapatos Id,Ropa,75.79199999999999,116,12
a826ee64-0b35-4a00-884b-4bcf898ba784,Tablet Quo,Electrónicos,315.97,89,1
3122e54d-7624-48b3-b30a-13280e763617,Lámpara Doloremque,Hogar,388.96,247,9
ad58c946-c713-42cb-ba03-161aee66c31b,Camiseta Delectus,Ropa,203.32,399,4
18deed9f-5979-4c0e-8e03-8b0b217ab817,Cocina Odit,Hogar,326.83,914,11
18da36fb-1684-4871-92b0-76358812a0f5,Tablet Nam,Electrónicos,119.2,261,2
8b9c2931-2327-4bfe-b085-4e00e98459b2,Camiseta In,Ropa,183.64,204,2
2503f5af-b88f-4ea2-a938-9c62cdc37082,Laptop Eum,Electrónicos,90.58,500,4
a3d91b56-4f70-4fef-8833-103ea22185f7,Sofá Voluptatem,Hogar,126.47,312,1
6be97099-6e9c-40a9-b20c-78f3cbeae892,Smartphone Culpa,Electrónicos,249.62,763,6
4af3e517-b182-43ee-86a8-2620f8cf5800,Tablet Maiores,Electrónicos,471.97,195,11
8cd98137-6497-4fb1-a984-8a31ae66681c,Zapatos Consequatur,Ropa,256.67,51,7
b40484a2-7130-4e66-8121-d39e36d99d07,Lámpara Velit,Hogar,61.464,384,12
7c683dc4-2c82-4fa5-8b2e-aa575c243f8b,Laptop Nobis,Electrónicos,442.5,269,11
ce9cbc52-4a99-4812-ba46-25ababb5bd07,Lámpara Maxime,Hogar,287.61,984,7
3a1d936a-9e4e-42a9-9e40-748b500ad9b3,Tablet Porro,ELECTRÓNICOS,352.64,-49,5
6c852d12-efef-4f99-a073-b7a49fb95ffe,Camiseta Non,Ropa,196.04,708,8
21c03d66-b7e1-4883-aee6-64b171d27fa9,Pantalón Error,Ropa,295.83,121,6
d6637eb9-b80d-4c1e-b1a8-5a6db3809ded,Lámpara Nostrum,Hogar,444.62,882,8
5faebc4b-82e2-4421-b40d-bab7c8b32a86,Lámpara Vero,Hogar,208.09,401,2
1031736a-e0e1-4b56-9ce6-c7bc0e81a47f,Sofá Enim,Hogar,362.22,140,1
ca570cdb-a51b-4d7f-9a72-f974b7268d28,Zapatos Aliquid,Ropa,365.35,108,2
1a20d0fe-b4d2-448a-bead-7c712fa5af54,Sofá Fuga,Hogar,232.176,229,12
6bbd4a6d-9b47-4558-bb3f-ee442f92d349,Smartphone Quisquam,Electrónicos,386.94,530,8
ed1520dd-0587-41c3-88d5-606e0afbcff8,Smartphone Excepturi,Electrónicos,213.62,665,8
9b5df91d-d5fa-4bc6-9a5d-83271ba9582d,Tablet Ex,Electrónicos,416.5,96,2
f7dfe087-e104-484d-88eb-157e9b06b863,Lámpara Repudiandae,HOGAR,270.89,-29,9
e9efd0b0-ac34-4123-9797-4624745a0155,Zapatos Et,Ropa,174.13,547,5
fddd841e-f735-4536-b304-4ca6a55a9e22,Smartphone Dicta,Electrónicos,334.41,363,1
bd1228b2-fe05-43d2-a981-a3526b2e3756,Lámpara In,Hogar,247.39,975,10
1ac8ee5f-9344-468d-bb5a-3e53a269d497,Lámpara Incidunt,Hogar,44.33,857,6
5d1b07b9-0cbe-46bf-8028-4c35683a7a1f,Camiseta Aut,Ropa,429.32,91,8
81b32572-548a-42dd-a379-d42807c30490,Cocina Quam,Hogar,356.47,623,9
c78beb75-a56a-45ae-9fbf-450d49e4a269,Laptop Itaque,Electrónicos,459.34,268,6
68a60403-bd71-4f36-973c-71bd774f4e61,Pantalón Assumenda,Ropa,394.29,849,10
5ea41954-37c7-4c96-bc5d-e1063316f195,Zapatos Hic,Ropa,463.62,87,1
004d1311-9fec-4ead-8ed3-8e15359a3677,Tablet Dolores,ELECTRÓNICOS,532.536,0,12
7ed30069-577b-46bf-974c-d6bae6aa8a40,Sofá Minima,Hogar,24.19,642,11
2c1aa8ff-4b0a-42e4-b248-ca846f0d7e8f,Camiseta Magni,Ropa,335.78,912,3
31cd77f0-e765-4655-b0ef-8ec45f5f6325,Cocina Voluptate,Hogar,494.76,863,8
9b8446c3-49d9-4f8f-851e-f3b4d7d79dc3,Smartphone At,ELECTRÓNICOS,83.43,-30,9
a3767069-2ccd-4cd2-9c36-4abe9db4173b,Camiseta Eligendi,Ropa,174.42,1,2
fb588226-6ec6-4d81-bb06-92b1e6948e8a,Laptop Adipisci,Electrónicos,374.544,238,12
1a152ebe-a33e-4de6-bc45-dfa1e0b35d04,Zapatos Odio,Ropa,125.28,678,12
fa4f0685-b3d3-4cf0-854b-5e32de55ff7a,Laptop Esse,Electrónicos,270.05,334,11
e07aa2cb-923b-4470-af4a-1530e4e77e15,Smartphone Dolores,Electrónicos,298.82,39,10
1a0059a8-556c-4fd7-a176-2617589371c7,Zapatos Cumque,Ropa,22.31,662,11
f2df33d2-f93c-4881-9788-782657180304,Tablet Voluptates,Electrónicos,197.94,868,12
80765f8d-ff6f-41dd-ae1c-3339fadfe1aa,Lámpara Numquam,Hogar,373.776,421,12
a61c0532-0640-42ce-8ecf-7ec122a4b8b1,Sofá Tempora,Hogar,188.12,259,9
41470ee8-23aa-4cae-b5dd-b8cd6d6a4d58,Sofá Ducimus,Hogar,431.4,888,9
8c1dee4e-8902-4261-bc56-829db044bb8f,Lámpara Alias,Hogar,205.31,430,7
342de36f-96cd-4492-a1a7-8ca860036109,Sofá Saepe,Hogar,333.54,406,2
dffb8680-e495-4484-9047-f2f56cc4e4d1,Tablet Quam,Electrónicos,239.11,306,10
949407c7-3af2-4622-b86c-4f3a6db7ff4d,Camiseta Reprehenderit,Ropa,311.32,76,11
7a996cbd-d8b8-4a0c-ae25-e9d4f3b36d7f,Sofá Unde,Hogar,237.11,574,3
91916ac6-42b1-409b-8267-bd4d9b79d5d1,Camiseta Ipsam,Ropa,377.96,166,2
666c4f79-62f1-4ea4-9bf3-30987b1bef5b,Smartphone Tempore,Electrónicos,63.64,884,5
ecdee62f-f4e2-4718-acbd-26d6eda9265d,Sofá Quo,Hogar,75.33,54,9
b381f5ce-edbb-4472-8bb8-f0bacd18b42d,Laptop Quam,Electrónicos,321.9,405,2
9c87c2ee-644b-4601-8351-b6243b350d4e,Pantalón Maiores,Ropa,251.208,8,12
18af2864-6d0f-46c8-8a1e-b8776474a6b6,Lámpara Ipsa,Hogar,203.72,68,7
cd3c9778-11e8-4f90-bb87-2d1de1702e4b,Pantalón Facere,Ropa,461.93,999,7
88be4ab8-ead5-44d8-a9b5-14dc487715ad,Tablet Nam,Electrónicos,208.16,157,2
94df8fe8-9ced-49a7-9cd8-bd58b488a6e2,Camiseta Repellat,ROPA,142.01,-27,10
24467102-d9cf-43f6-8ce8-2e298d3d2a15,Pantalón Minus,Ropa,309.09,290,6
ab805061-5544-4144-bc2f-0c599580d71b,Smartphone Eligendi,Electrónicos,205.75,816,3
352e587e-7712-411a-b8e7-f6f42b95636b,Camiseta Tempora,Ropa,444.24,481,2
5a916862-9303-4d93-b507-c37d323babac,Sofá Ducimus,Hogar,322.71,644,7
3432d17e-5515-499d-b255-d16842aa68ca,Lámpara Vitae,Hogar,399.24,942,5
8d3e560c-f89b-4c14-ae78-7c15e854ce02,Lámpara Perferendis,Hogar,85.944,824,12
f8362252-77d7-4ade-a4b4-c66a8eab0c22,Smartphone Iure,Electrónicos,211.01,218,10
aab5cdb4-c3f3-400d-9a52-db021cb201fd,Smartphone Unde,Electrónicos,99.58,590,5
2eea4c1b-f092-4b3a-aa6e-b28fbbaf8d70,Pantalón Tempora,Ropa,418.59,386,1
6ed14d2e-0caa-4088-8003-8d3aa6fea1eb,Camiseta Eaque,Ropa,306.62,447,3
ef68a0f4-43f9-45af-9f95-5301d667e3df,Zapatos Animi,Ropa,347.25,150,2
fa983408-2390-490d-905c-e22f2ffb40b0,Lámpara Doloribus,Hogar,359.24,392,6
2b343651-5b65-497a-afeb-4be30eccf718,Laptop Soluta,Electrónicos,52.84,359,1
08797206-007f-4b8b-9da1-432f8239546f,Cocina Necessitatibus,Hogar,401.87,248,7
5a66c948-c17f-4c2f-b299-f9b6d3cb57e0,Zapatos Error,Ropa,421.27,264,6
900e7cbc-6f38-4472-8118-95efd56fafe3,Tablet Minus,Electrónicos,237.69,586,5
5f0125d6-473f-4111-b7e0-7b6182a2418b,Cocina Deleniti,Hogar,265.05,240,5
de64247e-092f-4baf-8c07-04b745651268,Sofá Incidunt,Hogar,185.0,420,6
29758391-36af-4f47-98ca-972c2cc2bf33,Cocina Deleniti,Hogar,18.29,939,5
4c2139ff-af63-4a19-bc1f-6cbe5a575264,Camiseta Est,Ropa,311.86,444,6
d2449294-44b7-44d0-bf2f-121f84632bc7,Zapatos Cum,Ropa,267.7,95,6
696efd09-fe0c-4152-81fc-22ef834b9580,Cocina Amet,Hogar,150.54,478,9
e0f56b27-da43-4c23-831e-740db9e9b305,Smartphone Alias,ELECTRÓNICOS,421.1,-19,8
b83d9059-9fab-4849-b3b3-15c0fba8a18f,Tablet Aliquam,Electrónicos,185.82,842,12
1f65cf87-8529-45bb-8cdf-65fc50254612,Laptop Recusandae,Electrónicos,95.03,269,5
588d70a6-d9cb-4b9d-9e7f-cc1b5ea7bb15,Cocina Non,Hogar,341.38,227,1
533f49da-6bea-47e8-ad68-4f90a0542d6b,Lámpara Doloribus,Hogar,85.86,548,9
53a4d839-3027-4855-8bb9-4b58b73b5082,Pantalón Repellendus,Ropa,388.99,168,11
d3a9a4f0-bb8f-4428-aad1-a24601873094,Pantalón Quasi,Ropa,247.22,839,7
5674d97e-279d-48a4-aa04-a74523b76bd4,Lámpara Commodi,Hogar,23.03,839,9
8eb8de6a-1f32-4549-936d-8094f5414494,Lámpara Esse,Hogar,146.32,461,10
528ec291-76b2-4e8a-8136-b0dd2df8ed09,Cocina Tempora,Hogar,139.82,789,7
0510a520-d330-485c-a131-0b56dbc783cf,Smartphone Non,Electrónicos,238.59,411,7
2d1de52e-c8b0-4187-9228-86770d1c6b26,Smartphone Quia,Electrónicos,224.0,867,3
54fe2b77-3d44-417e-892f-77a3f3e3e87a,Laptop Commodi,Electrónicos,85.1,754,4
b85bac07-e74a-4f16-961f-6d89f7839ea5,Lámpara Explicabo,Hogar,344.49,385,7
5338c91a-b044-47d1-980f-2b51e4a5229a,Zapatos Iste,Ropa,229.84,957,11
03d08a69-4067-408e-88ee-99db0fca5f7a,Lámpara Error,Hogar,164.27,41,7
9ef4b4f5-21c6-4b3e-866a-2b69761e0dbe,Smartphone Beatae,ELECTRÓNICOS,86.08,-26,7
64252acc-38c1-4b33-a47c-10f4bb029a44,Lámpara Aut,Hogar,52.72,705,8
f4c48a7f-b3a2-442a-bc64-54c91657aaad,Lámpara Nesciunt,Hogar,386.54,344,6
f05a62f8-78d0-400c-97a7-115a112cd518,Sofá At,Hogar,400.88,543,9
d5f7e5d1-37bb-4164-9e17-a30b702bb620,Laptop Non,Electrónicos,137.84,150,8
56930edd-5d94-405d-89ea-dbd4c9f3b371,Lámpara Perferendis,Hogar,77.2,765,11
d829fd6d-fe20-4e85-9d84-a580da1107b3,Camiseta Expedita,Ropa,35.68,364,10
a9829a69-591f-4724-a616-7d909ed0f17e,Laptop Molestiae,Electrónicos,182.51,534,2
a9c06ac2-4fda-4a01-8c79-acc77b409f89,Laptop Et,Electrónicos,314.67,718,4
324c9d4c-e2f1-473e-b601-7c9385ad7bc4,Laptop Placeat,Electrónicos,460.12,464,8
6a04c7e0-dba3-4d35-94b0-bb2906f6d43f,Lámpara Perferendis,Hogar,325.488,808,12
0fe31dad-54bd-4fd2-9d00-6f3a0c71560c,Lámpara Dicta,Hogar,434.41,948,9
646c7843-f738-42fe-bef1-e0215f6f1a26,Laptop Cupiditate,Electrónicos,514.188,246,12
c4b7e80c-4c48-4b69-8b3d-60faaa971d54,Camiseta Consequuntur,Ropa,432.67,237,9
c9dd7ea0-edc0-4c0f-b17f-a75fd1bd12ff,Zapatos Eos,Ropa,195.37,767,11
7062e831-4101-4f8e-9ec2-db6efb2aca2d,Camiseta Necessitatibus,Ropa,97.36,566,1
0894502c-4b7b-4d8e-ae85-4f220b6739b6,Smartphone Tempora,Electrónicos,91.03,769,7
214e15d0-ab0f-467c-b99b-e0e8f3c5885b,Lámpara Mollitia,Hogar,314.06,739,3
a37d4ed6-53f3-400f-b3b9-5d4a702a39e7,Tablet Non,Electrónicos,92.24,165,5
832202c8-bc15-43df-9fc7-02c0bbdf131f,Smartphone Impedit,Electrónicos,432.14,807,1
b36e1df6-b87d-4a11-8063-32b0aa1e5524,Tablet Maiores,Electrónicos,69.68,929,6
397e9eac-a2d0-4a4f-bcd3-ca12da570256,Pantalón Architecto,Ropa,280.87,200,7
86265e87-a7d7-4b8a-8c86-7806304e4b31,Camiseta Impedit,Ropa,311.88,858,7
befce8fd-d6e0-4ffc-8fc5-e204adcfa74d,Pantalón Provident,Ropa,240.99,131,8
85f13eed-464a-40a8-bc29-bbb2c52407c5,Sofá Beatae,HOGAR,256.88,-42,10
6140ecfc-dc89-4d4c-a658-ca6be4c066ce,Smartphone Provident,Electrónicos,188.23,506,10
8c6c590b-0831-4e13-9d9c-6b6d3212d298,Tablet Excepturi,Electrónicos,156.39,858,10
f6aefe05-100b-46f4-9ccb-92aab642b94d,Lámpara Amet,Hogar,378.3,566,4
a4a7d580-8ce7-47ce-95df-71164aac721f,Laptop Rerum,Electrónicos,236.44,824,3
